"route","title","meta_description","h1_count","text_length","broken_internal_links","redirect_covered_links","implemented_redirect_covered_links","broken_images","placeholder_images","canonical","missing_from_sitemap","redirected_active_page","notes"
"/directory/north-bay-animal-hospital/","North Bay Animal Hospital - Veterinarian in North Bay, Ontario | LeashFree.ca","North Bay Animal Hospital provides veterinary care for dogs and cats in North Bay, Ontario.","1","1779","","","","","0","https://leashfree.ca/directory/north-bay-animal-hospital/","no","no",""
"/directory/north-bay-humane-society/","North Bay Humane Society – Animal Shelter & Rescue in North Bay | LeashFree.ca","Humane society serving North Bay and area with adoption, sheltering, animal control services and community animal welfare programs.","1","2089","","","","","0","https://leashfree.ca/directory/north-bay-humane-society/","no","no",""
"/directory/north-burnaby-pet-hospital/","North Burnaby Pet Hospital - Veterinarian in Burnaby, BC | LeashFree.ca","North Burnaby Pet Hospital provides veterinary care for dogs and cats in Burnaby, BC.","1","1732","","","","","0","https://leashfree.ca/directory/north-burnaby-pet-hospital/","no","no",""
"/directory/north-delta-animal-hospital/","North Delta Animal Hospital - Veterinarian in Delta, BC | LeashFree.ca","North Delta Animal Hospital provides veterinary care for dogs and cats in Delta, BC.","1","1718","","","","","0","https://leashfree.ca/directory/north-delta-animal-hospital/","no","no",""
"/directory/north-end-animal-hospital/","North End Animal Hospital - Veterinarian in Halifax, Nova Scotia | LeashFree.ca","North End Animal Hospital provides veterinary care for dogs and cats in Halifax, Nova Scotia.","1","1843","","","","","0","https://leashfree.ca/directory/north-end-animal-hospital/","no","no",""
"/directory/north-park-veterinary-hospital/","North Park Veterinary Hospital - Veterinarian in Brampton, Ontario | LeashFree.ca","North Park Veterinary Hospital provides veterinary care for dogs and cats in Brampton, Ontario.","1","1777","","","","","0","https://leashfree.ca/directory/north-park-veterinary-hospital/","no","no",""
"/directory/north-peace-veterinary-clinic/","North Peace Veterinary Clinic - Veterinarian in Fort St. John, BC | LeashFree.ca","North Peace Veterinary Clinic provides veterinary care for dogs and cats in Fort St. John, BC.","1","1821","","","","","0","https://leashfree.ca/directory/north-peace-veterinary-clinic/","no","no",""
"/directory/north-toronto-cat-rescue/","North Toronto Cat Rescue – Animal Shelter & Rescue in Markham | LeashFree.ca","Registered Canadian charity and volunteer-run cat rescue with a long-running community service focus on helping cats through rescue, sheltering and adoption.","1","1999","","","","","0","https://leashfree.ca/directory/north-toronto-cat-rescue/","no","no",""
"/directory/north-town-veterinary-hospital/","North Town Veterinary Hospital - Veterinarian in Brampton, Ontario | LeashFree.ca","North Town Veterinary Hospital provides veterinary care for dogs and cats in Brampton, Ontario.","1","1755","","","","","0","https://leashfree.ca/directory/north-town-veterinary-hospital/","no","no",""
"/directory/north-vancouver-pet-hospital/","North Vancouver Pet Hospital - Veterinarian in North Vancouver, BC | LeashFree.ca","North Vancouver Pet Hospital provides veterinary care for dogs and cats in North Vancouver, BC.","1","1843","","","","","0","https://leashfree.ca/directory/north-vancouver-pet-hospital/","no","no",""
"/directory/north-wellington-animal-hospital/","North Wellington Animal Hospital - Veterinarian in Mount Forest, Ontario | LeashFree.ca","North Wellington Animal Hospital provides veterinary care for dogs and cats in Mount Forest, Ontario.","1","1737","","","","","0","https://leashfree.ca/directory/north-wellington-animal-hospital/","no","no",""
"/directory/north-woodbridge-veterinary-hospital/","North Woodbridge Veterinary Hospital - Veterinarian in Woodbridge, Ontario | LeashFree.ca","North Woodbridge Veterinary Hospital provides veterinary care for dogs and cats in Woodbridge, Ontario.","1","1744","","","","","0","https://leashfree.ca/directory/north-woodbridge-veterinary-hospital/","no","no",""
"/directory/northern-oak-animal-hospital/","Northern Oak Animal Hospital - Veterinarian in Sarnia, Ontario | LeashFree.ca","Northern Oak Animal Hospital provides veterinary care for dogs and cats in Sarnia, Ontario.","1","1870","","","","","0","https://leashfree.ca/directory/northern-oak-animal-hospital/","no","no",""
"/directory/northern-veterinary-clinic/","Northern Veterinary Clinic - Veterinarian in The Pas, Manitoba | LeashFree.ca","Northern Veterinary Clinic provides veterinary care for dogs and cats in The Pas, Manitoba.","1","1961","","","","","0","https://leashfree.ca/directory/northern-veterinary-clinic/","no","no",""
"/directory/northern-veterinary-services/","Northern Veterinary Services - Veterinarian in Fort McMurray, AB | LeashFree.ca","Northern Veterinary Services provides veterinary care for dogs and cats in Fort McMurray, AB.","1","1778","","","","","0","https://leashfree.ca/directory/northern-veterinary-services/","no","no",""
"/directory/northside-animal-hospital/","Northside Animal Hospital - Veterinarian in North Sydney, Nova Scotia | LeashFree.ca","Northside Animal Hospital provides veterinary care for dogs and cats in North Sydney, Nova Scotia.","1","1832","","","","","0","https://leashfree.ca/directory/northside-animal-hospital/","no","no",""
"/directory/northumberland-humane-society/","Northumberland Humane Society – Animal Shelter & Rescue in Cobourg | LeashFree.ca","Animal shelter serving Northumberland County with pet adoption, stray animal services, surrender support, dog licensing and a community pet food bank.","1","2131","","","","","0","https://leashfree.ca/directory/northumberland-humane-society/","no","no",""
"/directory/northwest-animal-hospital/","NorthWest Animal Hospital - Veterinarian in Calgary, AB | LeashFree.ca","NorthWest Animal Hospital provides veterinary care for dogs and cats in Calgary, AB.","1","1671","","","","","0","https://leashfree.ca/directory/northwest-animal-hospital/","no","no",""
"/directory/northwest-london-veterinary-clinic/","NorthWest London Veterinary Clinic - Veterinarian in London, Ontario | LeashFree.ca","NorthWest London Veterinary Clinic provides veterinary care for dogs and cats in London, Ontario.","1","1743","","","","","0","https://leashfree.ca/directory/northwest-london-veterinary-clinic/","no","no",""
"/directory/northwestern-veterinary-hospital/","Northwestern Veterinary Hospital - Veterinarian in Thunder Bay, Ontario | LeashFree.ca","Northwestern Veterinary Hospital provides veterinary care for dogs and cats in Thunder Bay, Ontario.","1","1767","","","","","0","https://leashfree.ca/directory/northwestern-veterinary-hospital/","no","no",""
"/directory/norwich-veterinary-service/","Norwich Veterinary Service - Veterinarian in Norwich, Ontario | LeashFree.ca","Norwich Veterinary Service provides veterinary care for dogs and cats in Norwich, Ontario.","1","1748","","","","","0","https://leashfree.ca/directory/norwich-veterinary-service/","no","no",""
"/directory/notre-dame-animal-hospital/","Notre-Dame Animal Hospital - Veterinarian in Sudbury, Ontario | LeashFree.ca","Notre-Dame Animal Hospital provides veterinary care for dogs and cats in Sudbury, Ontario.","1","1780","","","","","0","https://leashfree.ca/directory/notre-dame-animal-hospital/","no","no",""
"/directory/oak-bay-pet-clinic/","Oak Bay Pet Clinic - Veterinarian in Victoria, BC | LeashFree.ca","Oak Bay Pet Clinic provides veterinary care for dogs and cats in Victoria, BC.","1","1734","","","","","0","https://leashfree.ca/directory/oak-bay-pet-clinic/","no","no",""
"/directory/oakbank-animal-hospital/","Oakbank Animal Hospital - Veterinarian in Oakbank, Manitoba | LeashFree.ca","Oakbank Animal Hospital provides veterinary care for dogs and cats in Oakbank, Manitoba.","1","1793","","","","","0","https://leashfree.ca/directory/oakbank-animal-hospital/","no","no",""
"/directory/oaklands-veterinary-hospital/","Oaklands Veterinary Hospital - Veterinarian in Victoria, BC | LeashFree.ca","Oaklands Veterinary Hospital provides veterinary care for dogs and cats in Victoria, BC.","1","1765","","","","","0","https://leashfree.ca/directory/oaklands-veterinary-hospital/","no","no",""
"/directory/oakpark-pet-hospital/","Oakpark Pet Hospital - Veterinarian in Oakville, Ontario | LeashFree.ca","Oakpark Pet Hospital provides veterinary care for dogs and cats in Oakville, Ontario.","1","1816","","","","","0","https://leashfree.ca/directory/oakpark-pet-hospital/","no","no",""
"/directory/oakridge-animal-clinic/","Oakridge Animal Clinic - Veterinarian in London, Ontario | LeashFree.ca","Oakridge Animal Clinic provides veterinary care for dogs and cats in London, Ontario.","1","1749","","","","","0","https://leashfree.ca/directory/oakridge-animal-clinic/","no","no",""
"/directory/oakridge-animal-clinic-2/","Oakridge Animal Clinic - Veterinarian in Calgary, AB | LeashFree.ca","Oakridge Animal Clinic provides veterinary care for dogs and cats in Calgary, AB.","1","1721","","","","","0","https://leashfree.ca/directory/oakridge-animal-clinic-2/","no","no",""
"/directory/oakville-animal-clinic/","Oakville Animal Clinic – Veterinarian in Oakville, Ontario | LeashFree.ca","Visit Oakville Animal Clinic for trusted veterinary care in Kerr Village. Offering wellness exams, diagnostics, and surgery for dogs and cats.","1","2323","","","","","0","https://leashfree.ca/directory/oakville-animal-clinic/","no","no",""
"/directory/oakville-lakeshore-animal-hospital/","Oakville Lakeshore Animal Hospital – Veterinarian in Oakville, Ontario | LeashFree.ca","Oakville Lakeshore Animal Hospital provides personalized veterinary care, surgery, and dentistry for dogs and cats in Downtown Oakville.","1","2355","","","","","0","https://leashfree.ca/directory/oakville-lakeshore-animal-hospital/","no","no",""
"/directory/okotoks-veterinary-clinic/","Okotoks Veterinary Clinic - Veterinarian in Okotoks, AB | LeashFree.ca","Okotoks Veterinary Clinic provides veterinary care for dogs and cats in Okotoks, AB.","1","1710","","","","","0","https://leashfree.ca/directory/okotoks-veterinary-clinic/","no","no",""
"/directory/olds-pet-clinic/","Olds Pet Clinic - Veterinarian in Olds, AB | LeashFree.ca","Olds Pet Clinic provides veterinary care for dogs and cats in Olds, AB.","1","1703","","","","","0","https://leashfree.ca/directory/olds-pet-clinic/","no","no",""
"/directory/onoway-veterinary-clinic/","Onoway Veterinary Clinic - Veterinarian in Onoway, AB | LeashFree.ca","Onoway Veterinary Clinic provides veterinary care for dogs and cats in Onoway, AB.","1","1686","","","","","0","https://leashfree.ca/directory/onoway-veterinary-clinic/","no","no",""
"/directory/ontario-spca-and-humane-society/","Ontario SPCA and Humane Society – Dog Adoption & Rescue in Stouffville | LeashFree.ca","Discover adoptable dogs and animal care programs at the Ontario SPCA and Humane Society, supporting animal welfare and adoption across Ontario.","1","2424","","","","","0","https://leashfree.ca/directory/ontario-spca-and-humane-society/","no","no",""
"/directory/ontario-spca-and-humane-society-barrie-and-district-animal-centre/","Ontario SPCA and Humane Society - Barrie and District Animal Centre – Animal Shelter & Rescue in Barrie | LeashFree.ca","Ontario SPCA animal centre serving Barrie and district with animal adoption, sheltering and community support services.","1","2208","","","","","0","https://leashfree.ca/directory/ontario-spca-and-humane-society-barrie-and-district-animal-centre/","no","no",""
"/directory/ontario-spca-and-humane-society-cornwall-and-region-animal-centre/","Ontario SPCA and Humane Society - Cornwall and Region Animal Centre – Animal Shelter & Rescue in Cornwall | LeashFree.ca","Ontario SPCA animal centre serving Cornwall and region with animal adoption, sheltering and community support services.","1","2235","","","","","0","https://leashfree.ca/directory/ontario-spca-and-humane-society-cornwall-and-region-animal-centre/","no","no",""
"/directory/ontario-spca-and-humane-society-durham-region-animal-centre/","Ontario SPCA and Humane Society - Durham Region Animal Centre – Animal Shelter & Rescue in Whitby | LeashFree.ca","Ontario SPCA animal centre serving Durham Region with animal adoption, sheltering and community support services.","1","2176","","","","","0","https://leashfree.ca/directory/ontario-spca-and-humane-society-durham-region-animal-centre/","no","no",""
"/directory/ontario-spca-and-humane-society-greater-sudbury-animal-centre/","Ontario SPCA and Humane Society - Greater Sudbury Animal Centre – Animal Shelter & Rescue in Sudbury | LeashFree.ca","Ontario SPCA animal centre serving Greater Sudbury with animal adoption, sheltering and community support services.","1","2203","","","","","0","https://leashfree.ca/directory/ontario-spca-and-humane-society-greater-sudbury-animal-centre/","no","no",""
"/directory/ontario-spca-and-humane-society-leeds-and-grenville-animal-centre/","Ontario SPCA and Humane Society - Leeds and Grenville Animal Centre – Animal Shelter & Rescue in Brockville | LeashFree.ca","Ontario SPCA animal centre serving Leeds and Grenville with animal adoption, sheltering and community support services.","1","2210","","","","","0","https://leashfree.ca/directory/ontario-spca-and-humane-society-leeds-and-grenville-animal-centre/","no","no",""
"/directory/ontario-spca-and-humane-society-lennox-and-addington-animal-centre/","Ontario SPCA and Humane Society - Lennox and Addington Animal Centre – Animal Shelter & Rescue in Greater Napanee | LeashFree.ca","Ontario SPCA animal centre serving Lennox and Addington with animal adoption, sheltering and community support services.","1","2246","","","","","0","https://leashfree.ca/directory/ontario-spca-and-humane-society-lennox-and-addington-animal-centre/","no","no",""
